incident_id,date,n_killed,n_injured,latitude,longitude,n_guns_involved,participan_age,participant_gendre,participant_status,,,,,,,,,,,,,,,,,,,,,,,,,,
176893,2/8/2014,2,0,0.577798892,0.826579139,0,0::48||1::47,0::Female||1::Male,0::Killed||1::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
169296,2/8/2014,1,0,0.627759393,0.931893249,0,0::33,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168641,2/8/2014,0,0,0.461317301,0.762819786,0,1::20,0::Female||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168188,2/8/2014,1,0,0.613639619,0.604606333,0,1::25,0::Male||1::Male,0::Unharmed||1::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
170595,2/8/2014,0,0,0.628549385,0.934952332,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191407,2/8/2014,0,0,0.4567144,0.708247225,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168057,2/8/2014,0,0,0.60022822,0.739510313,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
176919,2/8/2014,0,1,0.602967786,0.821871226,0,1::20,0::Female,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
168275,2/8/2014,1,0,0.65455755,0.7395294,0,0::27||1::26,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169373,2/8/2014,0,1,0.529817224,0.864175643,0,1::46,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
172063,2/8/2014,0,0,0.468746006,0.852398438,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168255,2/8/2014,0,0,0.618516631,0.81317219,0,0::19,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
176885,2/8/2014,0,0,0.634285688,0.782159342,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
178788,2/8/2014,0,0,0.627731673,0.532100228,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168662,2/8/2014,0,0,0.506704159,0.831178898,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
167836,2/8/2014,0,1,0.628857375,0.934834635,0,1::20,1::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
170881,2/8/2014,0,0,0.58918372,0.609303642,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168244,2/8/2014,1,0,0.573818129,0.426861402,0,0::33,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168994,2/8/2014,1,0,0.550038268,0.776572406,0,0::18,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168232,2/8/2014,1,0,0.613790533,0.806130466,0,0::25,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
212835,2/8/2014,1,0,0.518426236,0.826548389,0,0::35||1::27,0::Female||1::Male||2::Male||3::Male,0::Killed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168985,2/8/2014,0,0,0.460462631,0.764164298,0,0::54||1::25,0::Male||1::Female||2::Male||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169916,2/8/2014,0,0,0.745707013,0.508094112,0,2::34,0::Male||1::Female||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168224,2/8/2014,0,1,0.626233305,0.934320369,0,0::24||1::30,0::Male||1::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
176911,2/8/2014,0,0,0.661317917,0.882811133,0,1::20,1::Male||2::Male,1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177740,2/8/2014,1,0,0.516168673,0.798040066,0,0::20||1::19,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169814,2/8/2014,0,1,0.402349651,0.868543187,0,1::20,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168104,2/8/2014,0,0,0.544246527,0.765214035,0,1::20,1::Male||2::Male,1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177721,2/8/2014,0,0,0.567773837,0.909476584,0,1::20,0::Male||1::Female||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168674,2/8/2014,0,1,0.664102142,0.785251295,0,0::16,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169337,2/8/2014,1,0,0.498984405,0.804743541,0,1::20,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168098,2/8/2014,0,0,0.556863313,0.801459665,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
176917,2/8/2014,0,0,0.55288409,0.884486472,0,1::20,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168664,2/8/2014,0,1,0.661612047,0.785709363,0,0::32,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169305,2/8/2014,0,1,0.597842842,0.683513715,0,0::71,0::Female,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
168950,2/8/2014,0,0,0.468739846,0.751686207,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169355,2/8/2014,0,1,0.516806212,0.798977407,0,1::20,0::Male||1::Female,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170877,2/8/2014,0,0,0.58918372,0.609303642,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168115,2/8/2014,0,0,0.486496975,0.835838035,0,3::24,0::Female||1::Female||2::Female||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168064,2/8/2014,0,1,0.553712581,0.88127682,0,1::20,0::Male||1::Female||2::Male||3::Male||4::Male,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
191410,2/8/2014,0,0,0.504013872,0.475880958,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168865,2/8/2014,0,0,0.54852758,0.843148025,0,1::36,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169811,2/8/2014,1,0,0.617537224,0.932094714,0,0::50,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168058,2/8/2014,0,0,0.600026487,0.739510313,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177581,2/8/2014,0,0,0.662773167,0.786090025,0,0::19||1::21||2::36||3::23,0::Female||1::Female,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168659,2/8/2014,0,0,0.500370357,0.724142794,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169798,2/8/2014,0,2,0.39716157,0.868833721,0,1::20,0::Male||1::Male,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
167799,2/8/2014,0,1,0.642787735,0.790144768,0,0::33,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
170825,2/8/2014,0,0,0.595754674,0.764479219,0,1::20||2::36,0::Female||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177576,2/8/2014,0,0,0.662774707,0.785988232,0,0::47||1::36||2::23,0::Female,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
167797,2/8/2014,0,1,0.64295251,0.789940123,0,0::19,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
176905,2/8/2014,1,1,0.626074691,0.937988088,0,0::39||1::22,0::Male||1::Male,0::Injured||1::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168196,2/8/2014,1,1,0.613065218,0.805358538,0,2::22,0::Male||1::Male||2::Male,0::Killed||1::Injured||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169290,2/8/2014,0,0,0.623522998,0.929198923,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
167790,2/8/2014,1,2,0.642835474,0.789569003,0,0::32||1::39||2::61,0::Male||1::Male||2::Male,0::Injured||1::Injured||2::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
169181,2/8/2014,1,0,0.54880477,0.848631047,0,0::41||1::23,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177525,2/8/2014,1,0,0.648226828,0.40769044,0,0::61||1::28,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
191403,2/8/2014,0,0,0.506614842,0.689545994,1,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
171669,2/8/2014,0,0,0.462162732,0.761548437,0,1::17||2::18||3::16||4::16,0::Male||1::Male||2::Male||3::Male||4::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168654,2/8/2014,0,1,0.501040234,0.724916843,0,0::30||3::20,0::Male||1::Male||2::Male||3::Male,0::Injured||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168902,2/8/2014,0,1,0.5392263,0.814721348,0,0::25,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169795,2/8/2014,0,0,0.679326058,0.972924197,2,3::28||4::24||5::30||6::27,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male,"0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed, Arrested||4::Unharmed, Arrested||5::Unharmed, Arrested||6::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
168074,2/8/2014,0,1,0.600485391,0.739621649,0,0::27,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
197578,2/8/2014,1,0,0.522682649,0.475223546,0,0::20||1::23,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169010,2/8/2014,0,0,0.55460575,0.824737327,0,0::46,0::Female,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170994,2/8/2014,0,0,0.597443996,0.759061938,0,1::35,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177826,2/8/2014,0,0,0.63218366,0.938675189,0,2::31,0::Male||1::Female||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168997,2/8/2014,0,0,0.556607682,0.799050571,0,1::26,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170181,2/8/2014,1,0,0.413250936,0.869161366,0,0::18||1::17,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
167875,2/8/2014,0,2,0.661878458,0.7862618,0,0::43||1::33,0::Male||1::Male,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
177128,2/8/2014,0,0,0.534885189,0.740043665,0,1::20,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168715,2/8/2014,0,0,0.5985004,0.902317163,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170120,2/8/2014,1,0,0.439596349,0.854696196,0,0::33,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168105,2/8/2014,0,0,0.498000379,0.855463883,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
176932,2/8/2014,0,0,0.624522424,0.87275274,0,1::20,0::Male||1::Female,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170848,2/8/2014,0,1,0.423962807,0.663349214,0,0::16,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
167866,2/8/2014,0,0,0.586191603,0.822774636,0,1::20||2::18,0::Male||1::Female||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169280,2/8/2014,0,0,0.603516007,0.694352519,0,0::20||2::20,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed||5::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168192,2/8/2014,0,0,0.515338642,0.874727095,0,0::32||1::17||2::32,0::Male||1::Male||2::Female,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
178183,2/8/2014,0,1,0.465835506,0.742701939,0,1::27,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
167862,2/8/2014,0,1,0.663758733,0.785854629,0,0::51,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
170109,2/8/2014,0,2,0.431052723,0.844624019,0,0::18||1::14,1::Male,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
168713,2/8/2014,0,1,0.598946984,0.90283673,0,1::20,1::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
176895,2/8/2014,0,0,0.60167269,0.716143583,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168731,3/8/2014,0,1,0.49361923,0.858749879,0,0::50||1::17,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
171618,3/8/2014,0,0,0.469468241,0.751920542,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169091,3/8/2014,0,0,0.598888466,0.902705248,0,1::20,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169547,3/8/2014,0,0,0.648075913,0.949249968,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168728,3/8/2014,0,1,0.49332202,0.858366036,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
171607,3/8/2014,0,1,0.461576013,0.763003224,0,0::32,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169085,3/8/2014,0,0,0.505906467,0.691265867,0,0::18||1::17||2::16,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168488,3/8/2014,0,0,0.644843564,0.788535171,0,0::25,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
171268,3/8/2014,0,1,0.467027425,0.853506494,0,0::13,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
168956,3/8/2014,0,0,0.468074589,0.751878129,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168480,3/8/2014,0,0,0.640850482,0.799044209,0,1::20,0::Male||1::Female,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168742,3/8/2014,0,3,0.642756936,0.790054639,0,0::27||1::32||2::33||3::28,0::Male||1::Male||2::Male||3::Male,"0::Injured||1::Injured||2::Injured||3::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
172637,3/8/2014,1,2,0.504819264,0.686022481,0,0::32||1::26||2::27||4::28||5::19||6::24,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Female,"0::Killed||1::Injured||2::Injured||3::Unharmed, Arrested||4::Unharmed||5::Unharmed, Arrested||6::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
168551,3/8/2014,0,7,0.462284388,0.707197487,1,1::20,0::Male||1::Male||2::Male||3::Male||4::Male||5::Male||6::Male,0::Injured||1::Injured||2::Injured||3::Injured||4::Injured||5::Injured||6::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169580,3/8/2014,0,0,0.652313847,0.965039503,0,0::16,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169041,3/8/2014,1,1,0,1.718504962,1,0::36||2::32||3::43,0::Male||1::Male||2::Male||3::Male,"0::Killed||1::Injured||2::Unharmed, Arrested||3::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
169487,3/8/2014,0,0,0.642378109,0.948654056,0,0::19,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169261,3/8/2014,0,1,0.634428903,0.700956321,0,0::23,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169847,3/8/2014,1,0,0.62754226,0.93177237,0,0::34,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
177526,3/8/2014,0,0,0.649749836,0.417530403,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169744,3/8/2014,0,0,0.516079357,0.848522892,0,1::23||2::22||3::23,1::Male||2::Male||3::Male,1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168699,3/8/2014,0,0,0.598107713,0.902066922,0,1::20,0::Male||1::Male||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170987,3/8/2014,0,0,0.619246566,0.903300099,1,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177489,3/8/2014,0,2,0.527846092,0.453539577,0,1::26,1::Male,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169143,3/8/2014,2,0,0.57436789,0.769235908,0,0::20||1::28,0::Male||1::Male,0::Killed||1::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
169730,3/8/2014,0,0,0.644136729,0.960631666,0,0::21||1::20,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168691,3/8/2014,0,0,0.501318965,0.819068745,0,0::37,0::Female||3::Male||4::Male||5::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
176289,3/8/2014,0,0,0.639560006,0.946747564,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169062,3/8/2014,0,0,0.585184478,0.822976101,0,1::20,0::Male||1::Male||2::Male||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169697,3/8/2014,0,2,0.515774447,0.781773378,0,2::21,0::Male||1::Male||2::Male,0::Injured||1::Injured||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168682,3/8/2014,0,0,0.499965351,0.817984016,0,0::35,0::Male||1::Male||2::Male||3::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168907,3/8/2014,0,1,0.554002091,0.828809036,0,1::34,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169256,3/8/2014,1,0,0.544716211,0.456667582,0,0::32,0::Female,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
169845,3/8/2014,0,0,0.662050932,0.960906295,0,2::30,0::Male||1::Female||2::Male,0::Unharmed||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168904,3/8/2014,0,1,0.556137998,0.799275363,0,0::35,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
177541,3/8/2014,0,0,0.611231141,0.91733477,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169252,3/8/2014,1,0,0.516699955,0.529502393,0,0::23,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
169838,3/8/2014,1,0,0.431203638,0.844635683,0,1::20,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168747,3/8/2014,0,1,0.507236981,0.869849527,0,1::22,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169102,3/8/2014,0,0,0.600947375,0.715587964,0,1::20,0::Female||1::Female,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed||5::Unharmed||6::Unharmed||7::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168800,3/8/2014,1,3,0.692406367,0.73112938,0,6::14||7::20,6::Male||7::Male,0::Unharmed||1::Unharmed||2::Injured||3::Injured||4::Unharmed||5::Unharmed||6::Injured||7::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
168874,3/8/2014,0,1,0.64091978,0.831284932,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
724074,3/8/2014,0,0,0.678288133,0.414052485,1,0::28,0::Male,0::Arrested,,,,,,,,,,,,,,,,,,,,,,,,,,
200753,3/8/2014,1,0,0.750391532,0.419555654,0,0::59||1::33,0::Female||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169223,3/8/2014,0,0,0.634017737,0.700954201,0,1::20,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170926,3/8/2014,0,1,0.606207834,0.929307078,0,0::17||1::19,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168707,3/8/2014,0,0,0.500039269,0.817767707,0,1::20,0::Male||1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169184,3/8/2014,0,1,0.701127087,0.417625833,0,1::20,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168475,3/8/2014,1,0,0.641277047,0.791409755,0,0::28,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
169081,3/8/2014,0,1,0.577517082,0.896524521,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169830,3/8/2014,0,1,0.430390546,0.840712422,0,0::44||1::69,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168709,3/8/2014,0,0,0.59936893,0.902205827,0,1::20,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
168438,3/8/2014,1,0,0.641954624,0.832260445,0,0::21||1::20,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169079,3/8/2014,0,1,0.459121337,0.70645949,0,1::20,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
169823,3/8/2014,0,1,0.609375505,0.918215913,0,0::24,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
168409,3/8/2014,0,1,0.691356124,0.768282661,0,0::25||1::27,0::Male||1::Male,0::Injured||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170249,3/8/2014,1,0,0.662822446,0.9107702,0,0::28||1::32||2::21,0::Male||1::Male||2::Male,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
178251,3/8/2014,0,0,0.638822372,0.923362807,1,0::53,0::Male,0::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
180456,3/8/2014,0,0,0.586450314,0.809885133,1,3::18,0::Male||1::Male||2::Female||3::Male||4::Male||5::Male,0::Unharmed||1::Unharmed||2::Unharmed||3::Unharmed||4::Unharmed||5::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169158,3/8/2014,0,0,0.59385438,0.917331589,0,1::22,1::Male,1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
173920,3/8/2014,0,0,0.456460309,0.85249811,7,0::16||1::15,0::Male||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
177511,3/8/2014,1,0,0.602193193,0.715507378,0,1::20,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
171131,3/8/2014,0,0,0.406789318,0.855053531,0,1::48,0::Female||1::Male,0::Unharmed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
169465,3/8/2014,0,1,0.636392335,0.945746602,0,0::71||1::23,0::Male||1::Male,0::Unharmed||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
206896,3/8/2014,0,1,0.588938869,0.809117447,0,1::19,0::Male||1::Male||2::Male,0::Injured||1::Unharmed||2::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
170870,3/8/2014,1,1,0,1.718504962,1,2::30||3::40,0::Male||1::Male||2::Male||3::Male,"0::Killed||1::Injured||2::Unharmed, Arrested||3::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
177533,3/8/2014,0,2,0.616035776,0.921588857,0,0::18||1::25,0::Female||1::Female,0::Injured||1::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
272751,3/8/2014,0,1,0.615270422,0.920679085,0,0::17,0::Male,0::Injured,,,,,,,,,,,,,,,,,,,,,,,,,,
168744,3/8/2014,1,0,0.644888223,0.788287051,1,0::33,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
177501,3/8/2014,0,0,0.40878663,0.84994587,1,0::18,0::Male,"0::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
169601,3/8/2014,1,0,0.641695913,0.803344951,1,0::22||1::21||2::16,0::Male||1::Male||2::Male,"0::Killed||1::Unharmed, Arrested||2::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
174517,3/8/2014,0,0,0.499292394,0.809779099,1,1::19||2::19,1::Male||2::Male||3::Male,"0::Unharmed||1::Unharmed, Arrested||2::Unharmed, Arrested||3::Unharmed",,,,,,,,,,,,,,,,,,,,,,,,,,
168838,3/8/2014,1,0,0.660843614,0.809790763,1,0::17||1::17,0::Male||1::Male,0::Killed||1::Unharmed,,,,,,,,,,,,,,,,,,,,,,,,,,
178149,3/8/2014,1,0,0.392062805,0.865116166,1,0::13||1::15,0::Male||1::Male,"0::Killed||1::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
323760,3/8/2014,0,0,0.660581823,0.883079399,0,0::25,0::Male||1::Male||2::Female,"0::Unharmed, Arrested||1::Unharmed||2::Unharmed",,,,,,,,,,,,,,,,,,,,,,,,,,
170252,3/8/2014,1,1,0.662760848,0.910725665,0,0::34||1::33||2::29,0::Male||1::Male||2::Male,"0::Killed||1::Injured||2::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
168415,3/8/2014,1,1,0.645183893,0.789251961,0,0::32||1::21||2::20||3::17||4::23||5::23,0::Male||1::Male||2::Male||3::Male||4::Female||5::Male,"0::Killed||1::Injured||2::Unharmed, Arrested||3::Unharmed, Arrested||4::Unharmed, Arrested||5::Unharmed, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,
936038,3/8/2014,1,0,0.58106974,0.422991158,1,0::23,0::Male,0::Killed,,,,,,,,,,,,,,,,,,,,,,,,,,
